Meets/Tests Rate,Masters/Test Rate,Approaches/Test Rate,Meets/ELA-Reading,Masters/ELA-Reading,Approaches/ELA-Reading,CAMPUSID,School,# Enrolled,% Enrolled,# Econ Disadv,% Econ Disadv,# LEP,% LEP,# Special Ed,% Special Ed,Grade Span
49.0,24.0,82.0,50.0,25.0,85.0,101912231,ROOSEVELT EL,303,47.0,541,83.900002,212,32.900002,31,4.8000002,'PK - 05
25.0,14.0,59.0,28.0,17.0,62.0,101912232,ROSS EL,176,47.299999,354,95.199997,85,22.799999,23,6.1999998,'PK - 05
27.0,9.0,57.0,20.0,8.0,56.0,101912233,RUCKER EL,228,53.299999,403,94.199997,219,51.200001,41,9.6000004,'EE - 05
46.0,20.0,78.0,47.0,20.0,80.0,101912234,BAYLOR COLLEGE OF MEDICINE BIOTECH,484,100.0,477,98.599998,81,16.700001,28,5.8000002,'05 - 08
33.0,14.0,68.0,31.0,15.0,71.0,101912237,SCARBOROUGH EL,325,47.700001,655,96.199997,411,60.400002,45,6.599999900000001,'PK - 05
31.0,13.0,62.0,34.0,14.0,64.0,101912239,SHEARN EL,281,46.599998,564,93.5,366,60.700001,18,3.0,'PK - 05
27.0,10.0,62.0,24.0,9.0,64.0,101912240,SHERMAN EL,270,47.400002,537,94.199997,232,40.700001,35,6.0999999,'PK - 05
53.0,30.0,80.0,61.0,40.0,85.0,101912241,SINCLAIR EL,260,45.099998,245,42.5,45,7.8000002,55,9.5,'EE - 05
25.0,10.0,56.0,24.0,10.0,58.0,101912242,SMITH EL,404,46.900002,862,100.0,489,56.700001,65,7.5,'EE - 05
40.0,18.0,77.0,43.0,23.0,81.0,101912243,THOMPSON EL,161,39.0,412,99.800003,13,3.0999999,41,9.8999996,'EE - 05
43.0,19.0,76.0,33.0,15.0,76.0,101912244,SOUTHMAYD EL,283,48.700001,546,94.0,314,54.0,58,10.0,'PK - 05
25.0,9.0,60.0,25.0,10.0,64.0,101912245,STEVENS EL,303,46.799999,648,100.0,294,45.400002,44,6.8000002,'EE - 05
23.0,10.0,54.0,21.0,6.0,53.0,101912247,YOUNG EL,140,46.5,290,96.300003,7,2.3,24,8.0,'PK - 05
47.0,25.0,76.0,44.0,21.0,75.0,101912248,SUTTON EL,533,47.5,1021,91.099998,808,72.099998,97,8.6999998,'EE - 05
66.0,45.0,91.0,69.0,50.0,94.0,101912249,TRAVIS EL,324,47.200001,144,21.0,24,3.5,40,5.8000002,'KG - 05
73.0,54.0,91.0,74.0,56.0,91.0,101912251,TWAIN EL,425,48.900002,142,16.299999,181,20.799999,47,5.4000001,'EE - 05
27.0,13.0,60.0,29.0,12.0,62.0,101912252,WAINWRIGHT EL,231,44.5,480,92.5,242,46.599998,73,14.1,'EE - 05
34.0,19.0,64.0,32.0,20.0,64.0,101912253,WALNUT BEND EL,357,46.900002,661,86.900002,305,40.099998,46,6.0,'PK - 05
21.0,9.0,51.0,20.0,7.0,51.0,101912254,WESLEY EL,137,39.799999,344,100.0,19,5.5,26,7.599999900000001,'PK - 05
88.0,69.0,98.0,88.0,72.0,98.0,101912255,WEST UNIVERSITY EL,649,51.0,42,3.3,47,3.7,89,7.0,'KG - 05
58.0,33.0,85.0,54.0,29.0,83.0,101912256,WHARTON K-8 DUAL LANGUAGE ACADEMY,257,50.400002,214,42.0,213,41.799999,11,2.2,'PK - 08
24.0,11.0,58.0,27.0,13.0,57.0,101912257,WHIDBY EL,261,44.200001,540,91.5,101,17.1,29,4.9000001,'PK - 05
35.0,17.0,70.0,33.0,14.0,71.0,101912258,WHITTIER EL,222,42.200001,518,98.5,239,45.400002,49,9.3000002,'PK - 05
43.0,21.0,75.0,56.0,31.0,85.0,101912259,WILSON MONTESSORI,267,44.5,176,29.299999,129,21.5,58,9.6999998,'EE - 08
53.0,29.0,81.0,48.0,27.0,78.0,101912260,WINDSOR VILLAGE EL,318,42.0,681,90.0,299,39.5,37,4.9000001,'EE - 05
26.0,10.0,66.0,24.0,12.0,63.0,101912262,GRISSOM EL,240,45.5,507,96.199997,292,55.400002,28,5.3000002,'EE - 05
33.0,16.0,62.0,34.0,15.0,65.0,101912263,LAW EL,319,46.400002,676,98.300003,155,22.5,44,6.4000001,'EE - 05
28.0,15.0,59.0,26.0,16.0,58.0,101912264,MITCHELL EL,137,35.700001,354,92.199997,155,40.400002,28,7.3000002,'EE - 05
35.0,18.0,69.0,32.0,17.0,73.0,101912265,PETERSEN EL,196,46.799999,384,91.599998,256,61.099998,25,6.0,'PK - 05
45.0,23.0,76.0,42.0,22.0,74.0,101912267,WHITE E EL,378,49.799999,721,95.0,539,71.0,41,5.4000001,'PK - 05
44.0,21.0,80.0,42.0,20.0,82.0,101912268,BENBROOK EL,279,47.400002,512,87.099998,352,59.900002,32,5.4000001,'PK - 05
38.0,15.0,76.0,39.0,16.0,75.0,101912269,SCROGGINS EL,249,47.599998,489,93.5,233,44.599998,46,8.8000002,'PK - 05
30.0,14.0,56.0,29.0,13.0,56.0,101912271,FOERSTER EL,308,42.599998,714,98.800003,237,32.799999,45,6.1999998,'EE - 05
24.0,10.0,57.0,27.0,12.0,58.0,101912273,ASHFORD EL,228,35.0,518,79.599998,227,34.900002,43,6.599999900000001,'EE - 05
40.0,24.0,67.0,44.0,26.0,72.0,101912274,ASKEW EL,416,45.900002,640,70.599998,263,29.0,46,5.0999999,'PK - 05
82.0,59.0,96.0,80.0,58.0,96.0,101912275,BUSH EL,426,48.400002,134,15.2,229,26.0,29,3.3,'EE - 05
30.0,14.0,63.0,32.0,19.0,68.0,101912276,SHADOWBRIAR EL,247,41.400002,429,72.0,90,15.1,33,5.5,'PK - 05
49.0,25.0,79.0,48.0,26.0,77.0,101912279,TIJERINA EL,165,48.200001,325,95.0,187,54.700001,41,12.0,'PK - 05
64.0,35.0,89.0,63.0,35.0,89.0,101912281,SANCHEZ EL,272,46.799999,578,99.5,264,45.400002,53,9.1000004,'EE - 05
29.0,11.0,60.0,24.0,7.0,56.0,101912283,GARCIA EL,290,48.900002,592,99.800003,256,43.200001,51,8.6000004,'EE - 05
34.0,18.0,67.0,36.0,21.0,69.0,101912285,VALLEY WEST EL,423,49.099998,794,92.199997,355,41.200001,52,6.0,'EE - 05
49.0,26.0,79.0,45.0,24.0,80.0,101912286,HERRERA EL,408,45.900002,877,98.800003,423,47.599998,49,5.5,'PK - 05
50.0,26.0,81.0,54.0,30.0,84.0,101912287,CAGE EL,241,46.299999,445,85.599998,224,43.099998,34,6.5,'EE - 05
21.0,9.0,56.0,22.0,6.0,57.0,101912289,MARTINEZ C EL,178,43.200001,405,98.300003,145,35.200001,29,7.0,'PK - 05
47.0,24.0,80.0,39.0,20.0,79.0,101912290,CRESPO EL,359,46.900002,738,96.300003,517,67.5,40,5.1999998,'PK - 05
30.0,10.0,64.0,28.0,7.0,62.0,101912291,GALLEGOS EL,175,49.0,350,98.0,159,44.5,34,9.5,'PK - 05
50.0,29.0,78.0,46.0,30.0,78.0,101912292,CARRILLO EL,254,51.599998,406,82.5,278,56.5,27,5.5,'EE - 05
30.0,13.0,64.0,23.0,7.0,62.0,101912295,BENAVIDEZ EL,426,41.599998,1013,98.900002,874,85.400002,55,5.4000001,'EE - 05
47.0,25.0,79.0,52.0,25.0,80.0,101912297,DAVILA EL,176,43.700001,380,94.300003,188,46.700001,32,7.900000099999999,'PK - 05
32.0,14.0,64.0,26.0,11.0,68.0,101912298,MARTINEZ R EL,248,46.0,517,95.900002,209,38.799999,40,7.400000099999999,'EE - 05
23.0,7.0,53.0,23.0,9.0,55.0,101912299,MILNE EL,260,46.5,547,97.900002,190,34.0,39,7.0,'PK - 05
10.0,3.0,40.0,14.0,7.0,51.0,101912300,INSPIRED FOR EXCELLENCE ACADEMY IN,227,100.0,223,98.199997,122,53.700001,6,2.5999999,'05 - 08
92.0,45.0,98.0,91.0,20.0,97.0,101912301,EASTWOOD ACADEMY,432,100.0,330,76.400002,14,3.2,5,1.2,'09 - 12
89.0,39.0,98.0,88.0,21.0,97.0,101912308,NORTH HOUSTON EARLY COLLEGE H S,484,100.0,411,84.900002,31,6.4000001,4,0.80000001,'09 - 12
27.0,6.0,54.0,21.0,1.0,40.0,101912310,HOUSTON MATH SCIENCE AND TECHNOLOG,2612,100.0,2497,95.599998,732,28.0,308,11.8,'09 - 12
64.0,17.0,89.0,63.0,10.0,85.0,101912311,MOUNT CARMEL ACADEMY,340,100.0,246,72.400002,27,7.900000099999999,8,2.4000001,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,101912320,HARRIS CO J J A E P,12,100.0,6,50.0,2,16.700001,0,0.0,'07 - 11
62.0,20.0,85.0,51.0,4.0,75.0,101912321,ENERGIZED FOR STEM ACADEMY SOUTHEA,315,100.0,307,97.5,156,49.5,8,2.5,'09 - 12
99.0,73.0,100.0,99.0,64.0,100.0,101912322,CARNEGIE VANGUARD H S,808,100.0,253,31.299999,2,0.2,4,0.5,'09 - 12
94.0,50.0,99.0,95.0,29.0,100.0,101912323,CHALLENGE EARLY COLLEGE H S,463,100.0,352,76.0,6,1.3,4,0.89999998,'09 - 12
23.0,3.0,56.0,12.0,0.0,36.0,101912324,LIBERTY H S,361,100.0,333,92.199997,354,98.099998,2,0.60000002,'12 - 12
75.0,49.0,93.0,76.0,52.0,93.0,101912337,PIN OAK MIDDLE,1213,100.0,455,37.5,111,9.1999998,59,4.9000001,'06 - 08
34.0,13.0,67.0,31.0,14.0,65.0,101912338,ORTIZ MIDDLE,1067,100.0,1023,95.900002,420,39.400002,111,10.4,'06 - 08
0.0,0.0,0.0,-1.0,-1.0,-1.0,101912340,LAS AMERICAS,198,100.0,197,99.5,197,99.5,2,1.0,'04 - 08
48.0,22.0,82.0,39.0,20.0,75.0,101912342,ENERGIZED FOR EXCELLENCE ACADEMY I,522,100.0,510,97.699997,337,64.599998,12,2.3,'06 - 08
64.0,41.0,86.0,64.0,37.0,86.0,101912344,BRIARMEADOW CHARTER,354,58.400002,318,52.5,170,28.1,37,6.0999999,'PK - 08
93.0,41.0,99.0,89.0,16.0,98.0,101912345,EAST EARLY COLLEGE H S,476,100.0,420,88.199997,8,1.7,0,0.0,'09 - 12
92.0,35.0,99.0,98.0,28.0,100.0,101912348,HOUSTON ACADEMY FOR INTERNATIONAL,495,100.0,329,66.5,6,1.2,4,0.80000001,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,101912351,HARPER DAEP,14,100.0,8,57.099998,2,14.3,14,100.0,'08 - 12
56.0,34.0,84.0,59.0,39.0,88.0,101912353,SCHOOL AT ST GEORGE PLACE,347,43.799999,401,50.599998,261,32.900002,43,5.4000001,'EE - 05
31.0,13.0,62.0,32.0,11.0,69.0,101912358,COOK JR EL,297,47.5,624,99.800003,149,23.799999,42,6.6999998,'PK - 05
53.0,31.0,85.0,46.0,25.0,82.0,101912359,MORENO EL,408,54.299999,752,100.0,457,60.799999,52,6.900000099999999,'EE - 05
42.0,22.0,73.0,36.0,19.0,70.0,101912364,ENERGIZED FOR EXCELLENCE ACADEMY E,817,48.599998,1640,97.5,1381,82.099998,20,1.2,'KG - 05
28.0,13.0,57.0,26.0,13.0,58.0,101912369,GROSS EL,310,49.099998,631,99.800003,275,43.5,47,7.400000099999999,'PK - 05
30.0,10.0,63.0,36.0,16.0,71.0,101912371,YOUNG SCHOLARS ACADEMY FOR EXCELLE,58,45.0,111,86.0,0,0.0,7,5.4000001,'PK - 08
38.0,18.0,74.0,34.0,14.0,69.0,101912372,RODRIGUEZ EL,440,45.900002,942,98.300003,771,80.5,45,4.6999998,'EE - 05
26.0,10.0,55.0,23.0,8.0,56.0,101912373,SEGUIN EL,263,48.299999,522,96.0,319,58.599998,29,5.3000002,'EE - 05
34.0,16.0,64.0,29.0,13.0,62.0,101912374,TINSLEY EL,419,59.5,686,97.400002,512,72.699997,28,4.0,'01 - 05
30.0,13.0,65.0,28.0,13.0,63.0,101912382,REAGAN K-8 EDUCATIONAL CTR,715,71.199997,978,97.400002,422,42.0,55,5.5,'KG - 08
67.0,38.0,91.0,63.0,34.0,90.0,101912383,DEANDA EL,300,43.799999,646,94.300003,419,61.200001,37,5.4000001,'PK - 05
52.0,28.0,81.0,46.0,24.0,79.0,101912389,KETELSEN EL,236,40.799999,522,90.199997,249,43.0,47,8.1000004,'PK - 05
73.0,42.0,95.0,68.0,39.0,96.0,101912390,ENERGIZED FOR STEM ACADEMY SOUTHWE,218,100.0,217,99.5,116,53.200001,0,0.0,'06 - 08
37.0,19.0,70.0,36.0,18.0,72.0,101912394,NEFF EL,568,72.5,726,92.699997,538,68.699997,59,7.5,'02 - 05
48.0,25.0,77.0,45.0,26.0,77.0,101912395,HINES-CALDWELL,347,44.400002,668,85.5,457,58.5,36,4.5999999,'PK - 05
49.0,29.0,77.0,52.0,35.0,81.0,101912396,RAY DAILY EL,342,44.5,453,59.0,288,37.5,29,3.8,'EE - 05
0.0,0.0,0.0,0.0,0.0,0.0,101912402,SECONDARY DAEP,124,100.0,109,87.900002,22,17.700001,5,4.0,'06 - 12
49.0,11.0,74.0,51.0,4.0,70.0,101912455,ENERGIZED FOR STEM ACADEMY SOUTHWE,200,100.0,200,100.0,119,59.5,3,1.5,'09 - 12
7.0,1.0,24.0,9.0,3.0,37.0,101912456,H S AHEAD ACADEMY,205,100.0,203,99.0,39,19.0,10,4.9000001,'06 - 08
47.0,11.0,82.0,52.0,13.0,82.0,101912458,MICKEY LELAND COLLEGE PREP ACAD FO,501,100.0,308,61.5,36,7.1999998,14,2.8,'06 - 12
19.0,5.0,53.0,15.0,5.0,48.0,101912459,ENERGIZED FOR STEM ACADEMY SOUTHEA,333,100.0,333,100.0,263,79.0,18,5.4000001,'06 - 08
82.0,58.0,96.0,81.0,62.0,96.0,101912460,MANDARIN IMMERSION MAGNET SCHOOL,409,54.700001,150,20.1,82,11.0,25,3.3,'PK - 08
70.0,29.0,96.0,79.0,37.0,96.0,101912463,YOUNG WOMEN'S COLLEGE PREP ACADEMY,477,100.0,459,96.199997,21,4.4000001,4,0.80000001,'06 - 12
58.0,33.0,84.0,59.0,38.0,82.0,101912467,BAYLOR COLLEGE OF MEDICINE ACADEMY,728,100.0,484,66.5,54,7.400000099999999,29,4.0,'06 - 08
65.0,22.0,90.0,63.0,10.0,84.0,101912468,ENERGY INSTITUTE H S,764,100.0,430,56.299999,31,4.0999998999999985,43,5.5999999,'09 - 12
23.0,9.0,55.0,20.0,6.0,55.0,101912473,HILLIARD EL,260,49.0,522,98.300003,72,13.6,48,9.0,'KG - 05
30.0,12.0,60.0,30.0,13.0,58.0,101912475,ELMORE EL,317,53.900002,578,98.300003,229,38.900002,44,7.5,'KG - 05
27.0,9.0,61.0,24.0,7.0,54.0,101912476,FOREST BROOK MIDDLE,828,100.0,817,98.699997,170,20.5,122,14.7,'06 - 08
28.0,7.0,58.0,20.0,2.0,42.0,101912477,NORTH FOREST H S,993,100.0,911,91.699997,106,10.7,121,12.2,'09 - 12
66.0,39.0,88.0,69.0,46.0,90.0,101912478,ARABIC IMMERSION MAGNET SCHOOL,73,21.1,191,55.200001,91,26.299999,10,2.9000001,'PK - 03
38.0,18.0,74.0,36.0,16.0,74.0,101912479,SHADYDALE EL,454,50.599998,897,100.0,221,24.6,74,8.199999799999999,'KG - 05
29.0,12.0,58.0,27.0,9.0,57.0,101912480,MARSHALL EL,498,52.799999,923,97.800003,488,51.700001,58,6.0999999,'KG - 05
45.0,24.0,74.0,45.0,25.0,76.0,101912483,MARK WHITE EL,256,37.700001,491,72.300003,323,47.599998,40,5.9000001,'PK - 05
24.0,8.0,62.0,20.0,2.0,51.0,101912484,MIDDLE COLLEGE H S AT HCC GULFTON,162,100.0,159,98.099998,34,21.0,10,6.1999998,'09 - 12
37.0,11.0,64.0,29.0,2.0,50.0,101912485,MIDDLE COLLEGE H S AT HCC FRAGA,128,100.0,110,85.900002,19,14.8,6,4.6999998,'09 - 12
73.0,22.0,91.0,72.0,11.0,86.0,101912486,SOUTH EARLY COLLEGE H S,395,100.0,363,91.900002,17,4.3000002,12,3.0,'09 - 12
43.0,8.0,68.0,35.0,1.0,55.0,101913001,HUMBLE H S,2385,100.0,1621,68.0,309,13.0,199,8.300000200000001,'09 - 12
83.0,33.0,94.0,81.0,12.0,91.0,101913002,KINGWOOD H S,2742,100.0,329,12.0,18,0.69999999,168,6.0999999,'09 - 12
87.0,23.0,98.0,89.0,8.0,97.0,101913005,QUEST EARLY COLLEGE H S,429,100.0,161,37.5,3,0.69999999,5,1.2,'09 - 12
65.0,22.0,82.0,61.0,5.0,76.0,101913008,ATASCOCITA H S,3652,100.0,1082,29.6,75,2.0999999,298,8.199999799999999,'09 - 12
73.0,26.0,88.0,65.0,5.0,80.0,101913013,KINGWOOD PARK H S,1848,100.0,456,24.700001,28,1.5,176,9.5,'09 - 12
60.0,18.0,81.0,53.0,4.0,70.0,101913014,SUMMER CREEK H S,2385,100.0,954,40.0,125,5.1999998,179,7.5,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,101913015,HUMBLE COMMUNITY LEARNING CENTER,51,100.0,33,64.699997,1,2.0,6,11.8,'06 - 12
31.0,11.0,65.0,35.0,16.0,66.0,101913041,HUMBLE MIDDLE,1218,100.0,858,70.400002,344,28.200001,116,9.5,'06 - 08
55.0,25.0,85.0,54.0,30.0,83.0,101913042,KINGWOOD MIDDLE,1026,100.0,322,31.4,40,3.9000001,93,9.1000004,'06 - 08
65.0,32.0,89.0,63.0,38.0,89.0,101913043,CREEKWOOD MIDDLE,1087,100.0,176,16.200001,18,1.7,73,6.6999998,'06 - 08
47.0,19.0,79.0,45.0,20.0,77.0,101913044,ATASCOCITA MIDDLE,1226,100.0,435,35.5,61,5.0,107,8.6999998,'06 - 08
76.0,45.0,94.0,71.0,44.0,93.0,101913045,RIVERWOOD MIDDLE,1066,100.0,71,6.6999998,7,0.69999999,53,5.0,'06 - 08
45.0,18.0,78.0,45.0,22.0,78.0,101913046,TIMBERWOOD MIDDLE,1147,100.0,473,41.200001,47,4.0999998999999985,97,8.5,'06 - 08
32.0,11.0,70.0,32.0,14.0,66.0,101913047,ROSS STERLING MIDDLE,931,100.0,730,78.400002,224,24.1,78,8.3999996,'06 - 08
48.0,21.0,79.0,51.0,27.0,80.0,101913048,WOODCREEK MIDDLE,1536,100.0,587,38.200001,87,5.6999998,136,8.8999996,'06 - 08
49.0,22.0,83.0,52.0,30.0,83.0,101913049,WESTLAKE MIDDLE,1036,100.0,195,18.799999,31,3.0,66,6.4000001,'06 - 08
38.0,18.0,76.0,42.0,20.0,77.0,101913101,HUMBLE EL,257,44.799999,405,70.599998,195,34.0,42,7.3000002,'PK - 05
25.0,10.0,58.0,25.0,9.0,59.0,101913102,LAKELAND EL,363,44.900002,697,86.300003,286,35.400002,72,8.8999996,'EE - 05
26.0,11.0,62.0,28.0,13.0,67.0,101913103,NORTH BELT EL,344,46.5,648,87.599998,352,47.599998,62,8.3999996,'PK - 05
47.0,25.0,75.0,50.0,27.0,79.0,101913104,FOSTER EL,250,46.400002,222,41.200001,51,9.5,44,8.199999799999999,'EE - 05
51.0,25.0,87.0,61.0,33.0,92.0,101913105,WOODLAND HILLS EL,304,56.700001,192,35.799999,33,6.1999998,37,6.900000099999999,'KG - 05
65.0,42.0,90.0,65.0,43.0,90.0,101913106,BEAR BRANCH EL,335,54.299999,84,13.6,13,2.0999999,40,6.5,'KG - 05
46.0,25.0,80.0,47.0,27.0,82.0,101913107,ELM GROVE EL,241,45.200001,229,43.0,42,7.900000099999999,60,11.3,'EE - 05
40.0,19.0,72.0,45.0,22.0,77.0,101913108,OAKS EL,277,48.400002,364,63.599998,20,3.5,68,11.9,'EE - 05
53.0,27.0,83.0,54.0,31.0,84.0,101913109,GREENTREE EL,397,55.900002,124,17.5,18,2.5,73,10.3,'KG - 05
48.0,23.0,82.0,50.0,25.0,82.0,101913110,TIMBERS EL,307,47.200001,329,50.5,72,11.1,66,10.1,'EE - 05
45.0,22.0,78.0,53.0,27.0,83.0,101913111,PINEFOREST EL,343,55.099998,208,33.400002,27,4.3000002,60,9.6000004,'KG - 05
68.0,42.0,93.0,71.0,44.0,96.0,101913112,DEERWOOD EL,305,50.599998,77,12.8,36,6.0,47,7.8000002,'EE - 05
74.0,48.0,93.0,77.0,52.0,94.0,101913113,WILLOW CREEK EL,277,57.200001,18,3.7,8,1.7,25,5.1999998,'KG - 05
58.0,32.0,83.0,63.0,39.0,85.0,101913114,HIDDEN HOLLOW EL,240,52.900002,65,14.3,15,3.3,52,11.5,'KG - 05
20.0,7.0,56.0,25.0,11.0,61.0,101913115,WHISPERING PINES EL,368,52.099998,416,58.900002,57,8.1000004,61,8.6000004,'KG - 05
66.0,38.0,90.0,67.0,37.0,91.0,101913116,SHADOW FOREST EL,320,53.599998,46,7.6999998,16,2.7,39,6.5,'KG - 05
25.0,10.0,60.0,29.0,14.0,68.0,101913117,JACK M FIELDS SR EL,256,46.799999,424,77.5,175,32.0,56,10.2,'EE - 05
43.0,22.0,76.0,42.0,22.0,78.0,101913118,OAK FOREST EL,384,51.599998,365,49.099998,174,23.4,68,9.1000004,'KG - 05
47.0,24.0,80.0,48.0,24.0,82.0,101913119,MAPLEBROOK EL,333,47.700001,241,34.5,42,6.0,52,7.400000099999999,'EE - 05
49.0,27.0,80.0,54.0,35.0,85.0,101913120,SUMMERWOOD EL,387,52.099998,169,22.700001,27,3.5999999,76,10.2,'KG - 05
57.0,35.0,85.0,55.0,35.0,85.0,101913121,EAGLE SPRINGS EL,391,54.0,127,17.5,24,3.3,61,8.3999996,'EE - 05
35.0,15.0,65.0,36.0,16.0,68.0,101913122,PARK LAKES EL,348,47.599998,491,67.199997,271,37.099998,59,8.1000004,'PK - 05
26.0,9.0,60.0,33.0,11.0,65.0,101913123,RIVER PINES EL,392,44.299999,669,75.599998,377,42.599998,77,8.6999998,'PK - 05
62.0,39.0,85.0,65.0,42.0,87.0,101913124,FALL CREEK EL,543,50.599998,206,19.200001,57,5.3000002,55,5.0999999,'KG - 05
43.0,23.0,75.0,46.0,27.0,79.0,101913125,LAKESHORE EL,528,53.299999,248,25.1,46,4.5999999,69,7.0,'EE - 05
58.0,33.0,84.0,61.0,38.0,86.0,101913126,ATASCOCITA SPRINGS EL,518,53.700001,206,21.4,48,5.0,54,5.5999999,'KG - 05
35.0,15.0,71.0,36.0,18.0,74.0,101913127,RIDGE CREEK EL,456,50.5,585,64.800003,165,18.299999,88,9.6999998,'PK - 05
48.0,26.0,80.0,54.0,31.0,85.0,101913128,GROVES EL,372,40.799999,152,16.700001,34,3.7,63,6.900000099999999,'EE - 05
71.0,33.0,86.0,67.0,17.0,80.0,101914001,KATY H S,3375,100.0,1045,31.0,178,5.3000002,350,10.4,'09 - 12
83.0,46.0,94.0,78.0,27.0,90.0,101914002,TAYLOR H S,2884,100.0,704,24.4,176,6.0999999,219,7.599999900000001,'09 - 12
67.0,28.0,85.0,56.0,10.0,74.0,101914005,MAYDE CREEK H S,2741,100.0,1758,64.099998,255,9.3000002,299,10.9,'09 - 12
84.0,50.0,94.0,81.0,28.0,91.0,101914007,CINCO RANCH H S,3171,100.0,604,19.0,247,7.8000002,213,6.6999998,'09 - 12
59.0,21.0,81.0,50.0,7.0,70.0,101914009,MORTON RANCH H S,2829,100.0,1706,60.299999,252,8.8999996,291,10.3,'09 - 12
91.0,59.0,96.0,89.0,45.0,94.0,101914010,SEVEN LAKES H S,3617,100.0,429,11.9,184,5.0999999,207,5.6999998,'09 - 12
28.0,9.0,66.0,20.0,0.0,52.0,101914011,RAINES H S,171,100.0,93,54.400002,6,3.5,11,6.4000001,'09 - 12
89.0,57.0,96.0,88.0,40.0,94.0,101914012,TOMPKINS H S,3750,100.0,300,8.0,101,2.7,260,6.900000099999999,'09 - 12
65.0,23.0,85.0,59.0,9.0,77.0,101914013,PAETOW H S,1393,100.0,714,51.299999,95,6.8000002,125,9.0,'09 - 11
0.0,0.0,0.0,0.0,0.0,0.0,101914033,HARRIS CO SCH FOR ACCELERATED LRN,1,100.0,0,0.0,0,0.0,0,0.0,'08 - 08
57.0,28.0,86.0,52.0,29.0,83.0,101914041,KATY J H,1085,100.0,478,44.099998,95,8.8000002,167,15.4,'06 - 08
49.0,21.0,82.0,51.0,26.0,82.0,101914042,WEST MEMORIAL J H,851,100.0,450,52.900002,92,10.8,89,10.5,'06 - 08
55.0,27.0,86.0,54.0,29.0,85.0,101914043,MAYDE CREEK J H,1141,100.0,782,68.5,138,12.1,141,12.4,'06 - 08
63.0,34.0,88.0,64.0,38.0,85.0,101914044,MEMORIAL PARKWAY J H,788,100.0,289,36.700001,57,7.1999998,107,13.6,'06 - 08
55.0,24.0,85.0,53.0,27.0,84.0,101914045,T H MCDONALD J H,902,100.0,591,65.5,115,12.7,99,11.0,'06 - 08
80.0,53.0,95.0,77.0,52.0,95.0,101914046,RODGER & ELLEN BECK J H,1001,100.0,198,19.799999,72,7.1999998,83,8.300000200000001,'06 - 08
79.0,54.0,94.0,75.0,52.0,92.0,101914047,GARLAND MCMEANS J H,1136,100.0,252,22.200001,151,13.3,80,7.0,'06 - 08
75.0,47.0,94.0,73.0,47.0,93.0,101914048,CINCO RANCH J H,1272,100.0,293,23.0,162,12.7,123,9.6999998,'06 - 08
47.0,19.0,80.0,45.0,19.0,77.0,101914049,MORTON RANCH J H,1190,100.0,777,65.300003,172,14.5,170,14.3,'06 - 08
85.0,62.0,96.0,83.0,61.0,96.0,101914050,BECKENDORFF J H,1699,100.0,178,10.5,120,7.099999900000001,108,6.4000001,'06 - 08
47.0,20.0,81.0,48.0,22.0,81.0,101914051,CARDIFF J H,951,100.0,704,74.0,172,18.1,136,14.3,'06 - 08
79.0,52.0,95.0,77.0,51.0,94.0,101914052,WOODCREEK J H,1587,100.0,164,10.3,55,3.5,139,8.8000002,'06 - 08
84.0,58.0,97.0,81.0,57.0,95.0,101914053,SEVEN LAKES J H,2032,100.0,184,9.1000004,83,4.0999998999999985,137,6.6999998,'06 - 08
83.0,57.0,96.0,81.0,56.0,95.0,101914054,TAYS J H,1718,100.0,124,7.1999998,76,4.4000001,137,8.0,'06 - 08
48.0,20.0,81.0,50.0,24.0,82.0,101914055,STOCKDICK J H,903,100.0,430,47.599998,90,10.0,128,14.2,'06 - 08
40.0,18.0,76.0,47.0,23.0,83.0,101914101,MAURICE L WOLFE EL,184,56.599998,176,54.200001,65,20.0,36,11.1,'KG - 05
73.0,45.0,93.0,73.0,48.0,96.0,101914102,KATY EL,339,50.599998,150,22.4,51,7.599999900000001,76,11.3,'PK - 05
51.0,29.0,82.0,48.0,28.0,84.0,101914103,WEST MEMORIAL EL,404,49.400002,407,49.799999,203,24.799999,86,10.5,'EE - 05
48.0,22.0,81.0,53.0,28.0,84.0,101914104,MEMORIAL PARKWAY EL,387,44.900002,467,54.200001,456,52.900002,110,12.8,'EE - 05
45.0,21.0,80.0,45.0,24.0,82.0,101914105,ZELMA HUTSELL EL,357,50.799999,478,68.0,334,47.5,133,18.9,'EE - 05
34.0,15.0,72.0,40.0,17.0,77.0,101914106,BEAR CREEK EL,306,45.099998,480,70.800003,330,48.700001,101,14.9,'PK - 05
50.0,23.0,82.0,49.0,25.0,82.0,101914107,CIMARRON EL,306,49.0,281,45.0,79,12.7,115,18.4,'EE - 05
51.0,25.0,85.0,49.0,23.0,84.0,101914108,DIANE WINBORN EL,364,52.5,342,49.400002,90,13.0,125,18.0,'EE - 05
59.0,30.0,85.0,60.0,35.0,89.0,101914109,NOTTINGHAM COUNTRY EL,393,49.299999,180,22.6,87,10.9,124,15.6,'EE - 05
52.0,28.0,79.0,50.0,23.0,79.0,101914110,SUNDOWN EL,357,45.799999,576,73.800003,327,41.900002,142,18.200001,'EE - 05
